"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 01:38:24 GMT 2024","Sat Oct 19 01:38:24 GMT 2024","57","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Sat Oct 19 01:38:24 GMT 2024","Sat Oct 19 01:38:24 GMT 2024","105","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Sat Oct 19 01:38:24 GMT 2024","Sat Oct 19 01:38:24 GMT 2024","102","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Sat Oct 19 01:38:22 GMT 2024","Sat Oct 19 01:38:23 GMT 2024","1066","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Sat Oct 19 01:38:23 GMT 2024","Sat Oct 19 01:38:24 GMT 2024","110","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Sat Oct 19 01:38:24 GMT 2024","Sat Oct 19 01:38:24 GMT 2024","80","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
