"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 06 02:43:08 GMT 2023","Mon Mar 06 02:43:08 GMT 2023","102","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Mar 06 02:43:07 GMT 2023","Mon Mar 06 02:43:08 GMT 2023","157","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Mar 06 02:43:08 GMT 2023","Mon Mar 06 02:43:08 GMT 2023","134","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Mar 06 02:43:07 GMT 2023","Mon Mar 06 02:43:07 GMT 2023","165","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Mar 06 02:43:08 GMT 2023","Mon Mar 06 02:43:08 GMT 2023","86","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Mar 06 02:43:07 GMT 2023","Mon Mar 06 02:43:07 GMT 2023","272","","Posts Endpoint","","Example when response schema is incorrect","","Example when response schema is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Mar 06 02:43:05 GMT 2023","Mon Mar 06 02:43:06 GMT 2023","1117","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Mar 06 02:43:09 GMT 2023","Mon Mar 06 02:43:09 GMT 2023","140","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Mar 06 02:43:09 GMT 2023","Mon Mar 06 02:43:09 GMT 2023","141","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Mar 06 02:43:07 GMT 2023","Mon Mar 06 02:43:07 GMT 2023","167","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Mar 06 02:43:08 GMT 2023","Mon Mar 06 02:43:09 GMT 2023","542","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Mar 06 02:43:08 GMT 2023","Mon Mar 06 02:43:08 GMT 2023","93","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Mar 06 02:43:07 GMT 2023","Mon Mar 06 02:43:07 GMT 2023","190","","Posts Endpoint","","Example when response code is incorrect","","Example when response code is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Mar 06 02:43:09 GMT 2023","Mon Mar 06 02:43:09 GMT 2023","103","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Mar 06 02:43:08 GMT 2023","Mon Mar 06 02:43:08 GMT 2023","145","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
