"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","108","Verify response schema is correct","","Thu Sep 04 01:44:22 UTC 2025","passed","Thu Sep 04 01:44:22 UTC 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","83","Verify response schema is correct","","Thu Sep 04 01:44:22 UTC 2025","passed","Thu Sep 04 01:44:22 UTC 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","82","Verify status code returned is expected","","Thu Sep 04 01:44:22 UTC 2025","passed","Thu Sep 04 01:44:22 UTC 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","63","Verify status code returned is expected","","Thu Sep 04 01:44:22 UTC 2025","passed","Thu Sep 04 01:44:22 UTC 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","127","Verify response schema is correct","","Thu Sep 04 01:44:22 UTC 2025","passed","Thu Sep 04 01:44:22 UTC 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1130","Verify status code returned is expected","","Thu Sep 04 01:44:21 UTC 2025","passed","Thu Sep 04 01:44:22 UTC 2025","","Posts Endpoint","Verify status code returned is expected",""
