"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","70","Verify status code returned is expected","","Mon Jun 09 03:14:12 GMT 2025","passed","Mon Jun 09 03:14:12 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","81","Verify specific user is returned in the users response","","Mon Jun 09 03:14:12 GMT 2025","passed","Mon Jun 09 03:14:12 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1105","Verify status code returned is expected","","Mon Jun 09 03:14:10 GMT 2025","passed","Mon Jun 09 03:14:11 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","68","Verify amount of returned items is expected","","Mon Jun 09 03:14:11 GMT 2025","passed","Mon Jun 09 03:14:11 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","92","Verify there is a user with a given zipcode","","Mon Jun 09 03:14:12 GMT 2025","passed","Mon Jun 09 03:14:12 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","97","Verify amount of returned items is expected","","Mon Jun 09 03:14:11 GMT 2025","passed","Mon Jun 09 03:14:11 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify response schema is correct","","Mon Jun 09 03:14:12 GMT 2025","passed","Mon Jun 09 03:14:12 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","99","Verify response schema is correct","","Mon Jun 09 03:14:11 GMT 2025","passed","Mon Jun 09 03:14:11 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","394","Verify specific user is returned in the users response","","Mon Jun 09 03:14:12 GMT 2025","passed","Mon Jun 09 03:14:12 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","56","Verify amount of returned items is expected","","Mon Jun 09 03:14:12 GMT 2025","passed","Mon Jun 09 03:14:12 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","75","Verify there is a user with a given zipcode","","Mon Jun 09 03:14:12 GMT 2025","passed","Mon Jun 09 03:14:12 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","97","Verify status code returned is expected","","Mon Jun 09 03:14:11 GMT 2025","passed","Mon Jun 09 03:14:11 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","82","Verify response schema is correct","","Mon Jun 09 03:14:11 GMT 2025","passed","Mon Jun 09 03:14:11 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
