"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","108","Verify specific user is returned in the users response","","Mon Feb 23 04:04:59 UTC 2026","passed","Mon Feb 23 04:04:59 UTC 2026","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","89","Verify response schema is correct","","Mon Feb 23 04:04:59 UTC 2026","passed","Mon Feb 23 04:04:59 UTC 2026","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","124","Verify response schema is correct","","Mon Feb 23 04:04:59 UTC 2026","passed","Mon Feb 23 04:04:59 UTC 2026","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","135","Verify response schema is correct","","Mon Feb 23 04:04:58 UTC 2026","passed","Mon Feb 23 04:04:58 UTC 2026","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","94","Verify amount of returned items is expected","","Mon Feb 23 04:04:59 UTC 2026","passed","Mon Feb 23 04:04:59 UTC 2026","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","131","Verify amount of returned items is expected","","Mon Feb 23 04:04:58 UTC 2026","passed","Mon Feb 23 04:04:58 UTC 2026","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","367","Verify specific user is returned in the users response","","Mon Feb 23 04:04:59 UTC 2026","passed","Mon Feb 23 04:04:59 UTC 2026","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","101","Verify status code returned is expected","","Mon Feb 23 04:04:58 UTC 2026","passed","Mon Feb 23 04:04:59 UTC 2026","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","76","Verify amount of returned items is expected","","Mon Feb 23 04:04:59 UTC 2026","passed","Mon Feb 23 04:04:59 UTC 2026","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","85","Verify there is a user with a given zipcode","","Mon Feb 23 04:04:59 UTC 2026","passed","Mon Feb 23 04:05:00 UTC 2026","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","93","Verify there is a user with a given zipcode","","Mon Feb 23 04:05:00 UTC 2026","passed","Mon Feb 23 04:05:00 UTC 2026","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1052","Verify status code returned is expected","","Mon Feb 23 04:04:57 UTC 2026","passed","Mon Feb 23 04:04:58 UTC 2026","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","73","Verify status code returned is expected","","Mon Feb 23 04:04:59 UTC 2026","passed","Mon Feb 23 04:04:59 UTC 2026","","Users Endpoint","Verify status code returned is expected",""
