"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 22 01:24:02 GMT 2024","Mon Jul 22 01:24:03 GMT 2024","1197","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Jul 22 01:24:03 GMT 2024","Mon Jul 22 01:24:03 GMT 2024","98","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Jul 22 01:24:03 GMT 2024","Mon Jul 22 01:24:03 GMT 2024","70","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Jul 22 01:24:03 GMT 2024","Mon Jul 22 01:24:03 GMT 2024","68","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Jul 22 01:24:03 GMT 2024","Mon Jul 22 01:24:03 GMT 2024","65","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Jul 22 01:24:03 GMT 2024","Mon Jul 22 01:24:03 GMT 2024","115","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
