"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","98","Verify amount of returned items is expected","","Mon Feb 17 02:40:05 GMT 2025","passed","Mon Feb 17 02:40:05 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","51","Verify amount of returned items is expected","","Mon Feb 17 02:40:05 GMT 2025","passed","Mon Feb 17 02:40:06 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify response schema is correct","","Mon Feb 17 02:40:05 GMT 2025","passed","Mon Feb 17 02:40:05 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1070","Verify status code returned is expected","","Mon Feb 17 02:40:04 GMT 2025","passed","Mon Feb 17 02:40:05 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","104","Verify response schema is correct","","Mon Feb 17 02:40:05 GMT 2025","passed","Mon Feb 17 02:40:05 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","86","Verify status code returned is expected","","Mon Feb 17 02:40:05 GMT 2025","passed","Mon Feb 17 02:40:05 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","400","Verify specific user is returned in the users response","","Mon Feb 17 02:40:06 GMT 2025","passed","Mon Feb 17 02:40:06 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","62","Verify there is a user with a given zipcode","","Mon Feb 17 02:40:06 GMT 2025","passed","Mon Feb 17 02:40:06 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","116","Verify response schema is correct","","Mon Feb 17 02:40:05 GMT 2025","passed","Mon Feb 17 02:40:05 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","86","Verify amount of returned items is expected","","Mon Feb 17 02:40:05 GMT 2025","passed","Mon Feb 17 02:40:05 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","89","Verify status code returned is expected","","Mon Feb 17 02:40:05 GMT 2025","passed","Mon Feb 17 02:40:05 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","81","Verify specific user is returned in the users response","","Mon Feb 17 02:40:06 GMT 2025","passed","Mon Feb 17 02:40:06 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","84","Verify there is a user with a given zipcode","","Mon Feb 17 02:40:06 GMT 2025","passed","Mon Feb 17 02:40:06 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
