"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1184","Verify status code returned is expected","","Mon Sep 22 02:53:50 UTC 2025","passed","Mon Sep 22 02:53:51 UTC 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","151","Verify response schema is correct","","Mon Sep 22 02:53:51 UTC 2025","passed","Mon Sep 22 02:53:51 UTC 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","102","Verify amount of returned items is expected","","Mon Sep 22 02:53:52 UTC 2025","passed","Mon Sep 22 02:53:52 UTC 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","119","Verify amount of returned items is expected","","Mon Sep 22 02:53:52 UTC 2025","passed","Mon Sep 22 02:53:52 UTC 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","139","Verify response schema is correct","","Mon Sep 22 02:53:52 UTC 2025","passed","Mon Sep 22 02:53:52 UTC 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","139","Verify amount of returned items is expected","","Mon Sep 22 02:53:51 UTC 2025","passed","Mon Sep 22 02:53:51 UTC 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","128","Verify response schema is correct","","Mon Sep 22 02:53:52 UTC 2025","passed","Mon Sep 22 02:53:52 UTC 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","120","Verify there is a user with a given zipcode","","Mon Sep 22 02:53:53 UTC 2025","passed","Mon Sep 22 02:53:53 UTC 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","126","Verify specific user is returned in the users response","","Mon Sep 22 02:53:53 UTC 2025","passed","Mon Sep 22 02:53:53 UTC 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","112","Verify there is a user with a given zipcode","","Mon Sep 22 02:53:53 UTC 2025","passed","Mon Sep 22 02:53:53 UTC 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","435","Verify specific user is returned in the users response","","Mon Sep 22 02:53:52 UTC 2025","passed","Mon Sep 22 02:53:53 UTC 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","100","Verify status code returned is expected","","Mon Sep 22 02:53:52 UTC 2025","passed","Mon Sep 22 02:53:52 UTC 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","142","Verify status code returned is expected","","Mon Sep 22 02:53:51 UTC 2025","passed","Mon Sep 22 02:53:52 UTC 2025","","Todos Endpoint","Verify status code returned is expected",""
