"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","79","Verify specific user is returned in the users response","","Mon Jul 28 03:25:09 GMT 2025","passed","Mon Jul 28 03:25:09 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","67","Verify response schema is correct","","Mon Jul 28 03:25:09 GMT 2025","passed","Mon Jul 28 03:25:09 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","83","Verify amount of returned items is expected","","Mon Jul 28 03:25:08 GMT 2025","passed","Mon Jul 28 03:25:08 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","106","Verify amount of returned items is expected","","Mon Jul 28 03:25:08 GMT 2025","passed","Mon Jul 28 03:25:08 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","65","Verify there is a user with a given zipcode","","Mon Jul 28 03:25:09 GMT 2025","passed","Mon Jul 28 03:25:09 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","64","Verify there is a user with a given zipcode","","Mon Jul 28 03:25:09 GMT 2025","passed","Mon Jul 28 03:25:09 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","59","Verify status code returned is expected","","Mon Jul 28 03:25:09 GMT 2025","passed","Mon Jul 28 03:25:09 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1071","Verify status code returned is expected","","Mon Jul 28 03:25:07 GMT 2025","passed","Mon Jul 28 03:25:08 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","395","Verify specific user is returned in the users response","","Mon Jul 28 03:25:09 GMT 2025","passed","Mon Jul 28 03:25:09 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","91","Verify status code returned is expected","","Mon Jul 28 03:25:08 GMT 2025","passed","Mon Jul 28 03:25:08 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","55","Verify amount of returned items is expected","","Mon Jul 28 03:25:09 GMT 2025","passed","Mon Jul 28 03:25:09 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","99","Verify response schema is correct","","Mon Jul 28 03:25:08 GMT 2025","passed","Mon Jul 28 03:25:08 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","104","Verify response schema is correct","","Mon Jul 28 03:25:08 GMT 2025","passed","Mon Jul 28 03:25:08 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
