"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Feb 08 13:49:37 GMT 2023","Wed Feb 08 13:49:37 GMT 2023","190","","Posts Endpoint","","Example when response code is incorrect","","Example when response code is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Wed Feb 08 13:49:38 GMT 2023","Wed Feb 08 13:49:38 GMT 2023","117","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Wed Feb 08 13:49:35 GMT 2023","Wed Feb 08 13:49:36 GMT 2023","1139","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Wed Feb 08 13:49:37 GMT 2023","Wed Feb 08 13:49:38 GMT 2023","136","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Wed Feb 08 13:49:36 GMT 2023","Wed Feb 08 13:49:36 GMT 2023","170","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Wed Feb 08 13:49:39 GMT 2023","Wed Feb 08 13:49:39 GMT 2023","130","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Wed Feb 08 13:49:37 GMT 2023","Wed Feb 08 13:49:37 GMT 2023","188","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Wed Feb 08 13:49:39 GMT 2023","Wed Feb 08 13:49:39 GMT 2023","156","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Wed Feb 08 13:49:38 GMT 2023","Wed Feb 08 13:49:38 GMT 2023","104","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Wed Feb 08 13:49:36 GMT 2023","Wed Feb 08 13:49:37 GMT 2023","155","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Wed Feb 08 13:49:38 GMT 2023","Wed Feb 08 13:49:38 GMT 2023","97","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Wed Feb 08 13:49:38 GMT 2023","Wed Feb 08 13:49:38 GMT 2023","111","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Wed Feb 08 13:49:38 GMT 2023","Wed Feb 08 13:49:38 GMT 2023","518","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Wed Feb 08 13:49:39 GMT 2023","Wed Feb 08 13:49:39 GMT 2023","113","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Wed Feb 08 13:49:37 GMT 2023","Wed Feb 08 13:49:37 GMT 2023","282","","Posts Endpoint","","Example when response schema is incorrect","","Example when response schema is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
