"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Apr 24 02:23:45 GMT 2023","Mon Apr 24 02:23:45 GMT 2023","163","","Posts Endpoint","","Example when response code is incorrect","","Example when response code is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 24 02:23:46 GMT 2023","Mon Apr 24 02:23:46 GMT 2023","92","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 24 02:23:46 GMT 2023","Mon Apr 24 02:23:46 GMT 2023","150","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"failed","Mon Apr 24 02:23:47 GMT 2023","Mon Apr 24 02:23:47 GMT 2023","135","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 24 02:23:46 GMT 2023","Mon Apr 24 02:23:46 GMT 2023","88","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 24 02:23:46 GMT 2023","Mon Apr 24 02:23:47 GMT 2023","511","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 24 02:23:45 GMT 2023","Mon Apr 24 02:23:45 GMT 2023","139","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 24 02:23:44 GMT 2023","Mon Apr 24 02:23:45 GMT 2023","1247","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 24 02:23:46 GMT 2023","Mon Apr 24 02:23:46 GMT 2023","92","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 24 02:23:46 GMT 2023","Mon Apr 24 02:23:46 GMT 2023","54","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 24 02:23:46 GMT 2023","Mon Apr 24 02:23:46 GMT 2023","136","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 24 02:23:45 GMT 2023","Mon Apr 24 02:23:45 GMT 2023","89","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 24 02:23:47 GMT 2023","Mon Apr 24 02:23:47 GMT 2023","121","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Apr 24 02:23:45 GMT 2023","Mon Apr 24 02:23:46 GMT 2023","297","","Posts Endpoint","","Example when response schema is incorrect","","Example when response schema is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Apr 24 02:23:47 GMT 2023","Mon Apr 24 02:23:47 GMT 2023","100","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
