"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","69","Verify there is a user with a given zipcode","","Mon May 26 03:06:54 GMT 2025","passed","Mon May 26 03:06:54 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","85","Verify response schema is correct","","Mon May 26 03:06:53 GMT 2025","passed","Mon May 26 03:06:53 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","92","Verify amount of returned items is expected","","Mon May 26 03:06:53 GMT 2025","passed","Mon May 26 03:06:53 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","994","Verify status code returned is expected","","Mon May 26 03:06:51 GMT 2025","passed","Mon May 26 03:06:52 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","100","Verify response schema is correct","","Mon May 26 03:06:52 GMT 2025","passed","Mon May 26 03:06:53 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","80","Verify amount of returned items is expected","","Mon May 26 03:06:53 GMT 2025","passed","Mon May 26 03:06:53 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","385","Verify specific user is returned in the users response","","Mon May 26 03:06:53 GMT 2025","passed","Mon May 26 03:06:54 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","60","Verify status code returned is expected","","Mon May 26 03:06:53 GMT 2025","passed","Mon May 26 03:06:53 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","66","Verify there is a user with a given zipcode","","Mon May 26 03:06:54 GMT 2025","passed","Mon May 26 03:06:54 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","73","Verify response schema is correct","","Mon May 26 03:06:53 GMT 2025","passed","Mon May 26 03:06:53 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","84","Verify status code returned is expected","","Mon May 26 03:06:53 GMT 2025","passed","Mon May 26 03:06:53 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","66","Verify amount of returned items is expected","","Mon May 26 03:06:53 GMT 2025","passed","Mon May 26 03:06:53 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify specific user is returned in the users response","","Mon May 26 03:06:54 GMT 2025","passed","Mon May 26 03:06:54 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
