"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","102","Verify response schema is correct","","Thu Jul 23 03:21:48 UTC 2026","passed","Thu Jul 23 03:21:48 UTC 2026","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","63","Verify response schema is correct","","Thu Jul 23 03:21:48 UTC 2026","passed","Thu Jul 23 03:21:48 UTC 2026","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1087","Verify status code returned is expected","","Thu Jul 23 03:21:47 UTC 2026","passed","Thu Jul 23 03:21:48 UTC 2026","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","63","Verify status code returned is expected","","Thu Jul 23 03:21:48 UTC 2026","passed","Thu Jul 23 03:21:48 UTC 2026","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","88","Verify response schema is correct","","Thu Jul 23 03:21:48 UTC 2026","passed","Thu Jul 23 03:21:48 UTC 2026","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","64","Verify status code returned is expected","","Thu Jul 23 03:21:48 UTC 2026","passed","Thu Jul 23 03:21:48 UTC 2026","","Todos Endpoint","Verify status code returned is expected",""
