"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 03 01:19:29 GMT 2024","Wed Jul 03 01:19:29 GMT 2024","83","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Wed Jul 03 01:19:29 GMT 2024","Wed Jul 03 01:19:29 GMT 2024","67","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Wed Jul 03 01:19:29 GMT 2024","Wed Jul 03 01:19:29 GMT 2024","90","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Wed Jul 03 01:19:28 GMT 2024","Wed Jul 03 01:19:29 GMT 2024","119","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Wed Jul 03 01:19:27 GMT 2024","Wed Jul 03 01:19:28 GMT 2024","1071","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Wed Jul 03 01:19:29 GMT 2024","Wed Jul 03 01:19:29 GMT 2024","105","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
