"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 02:42:30 GMT 2024","Mon Oct 21 02:42:30 GMT 2024","67","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Oct 21 02:42:29 GMT 2024","Mon Oct 21 02:42:29 GMT 2024","92","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Oct 21 02:42:29 GMT 2024","Mon Oct 21 02:42:29 GMT 2024","97","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Oct 21 02:42:30 GMT 2024","Mon Oct 21 02:42:30 GMT 2024","68","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Oct 21 02:42:29 GMT 2024","Mon Oct 21 02:42:30 GMT 2024","56","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Oct 21 02:42:28 GMT 2024","Mon Oct 21 02:42:29 GMT 2024","1166","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Oct 21 02:42:29 GMT 2024","Mon Oct 21 02:42:29 GMT 2024","107","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Oct 21 02:42:30 GMT 2024","Mon Oct 21 02:42:30 GMT 2024","402","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Oct 21 02:42:30 GMT 2024","Mon Oct 21 02:42:30 GMT 2024","106","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Oct 21 02:42:29 GMT 2024","Mon Oct 21 02:42:29 GMT 2024","102","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Oct 21 02:42:30 GMT 2024","Mon Oct 21 02:42:30 GMT 2024","92","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Oct 21 02:42:29 GMT 2024","Mon Oct 21 02:42:29 GMT 2024","95","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Oct 21 02:42:30 GMT 2024","Mon Oct 21 02:42:30 GMT 2024","83","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
