"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 26 02:54:50 GMT 2023","Mon Jun 26 02:54:50 GMT 2023","122","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"broken","Mon Jun 26 02:54:50 GMT 2023","Mon Jun 26 02:54:50 GMT 2023","150","","Posts Endpoint","","Example when response schema is incorrect","","Example when response schema is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Jun 26 02:54:51 GMT 2023","Mon Jun 26 02:54:51 GMT 2023","168","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Jun 26 02:54:50 GMT 2023","Mon Jun 26 02:54:50 GMT 2023","104","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"failed","Mon Jun 26 02:54:51 GMT 2023","Mon Jun 26 02:54:51 GMT 2023","146","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Jun 26 02:54:51 GMT 2023","Mon Jun 26 02:54:52 GMT 2023","135","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Jun 26 02:54:48 GMT 2023","Mon Jun 26 02:54:49 GMT 2023","1095","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Jun 26 02:54:51 GMT 2023","Mon Jun 26 02:54:51 GMT 2023","144","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Jun 26 02:54:50 GMT 2023","Mon Jun 26 02:54:50 GMT 2023","148","","Posts Endpoint","","Example when response code is incorrect","","Example when response code is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Jun 26 02:54:50 GMT 2023","Mon Jun 26 02:54:50 GMT 2023","117","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"broken","Mon Jun 26 02:54:51 GMT 2023","Mon Jun 26 02:54:51 GMT 2023","145","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Jun 26 02:54:50 GMT 2023","Mon Jun 26 02:54:50 GMT 2023","116","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Jun 26 02:54:50 GMT 2023","Mon Jun 26 02:54:51 GMT 2023","142","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Jun 26 02:54:51 GMT 2023","Mon Jun 26 02:54:51 GMT 2023","181","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"broken","Mon Jun 26 02:54:49 GMT 2023","Mon Jun 26 02:54:50 GMT 2023","379","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
