"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","110","Verify response schema is correct","","Mon Aug 11 03:22:17 GMT 2025","passed","Mon Aug 11 03:22:17 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","174","Verify status code returned is expected","","Mon Aug 11 03:22:17 GMT 2025","passed","Mon Aug 11 03:22:17 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","95","Verify amount of returned items is expected","","Mon Aug 11 03:22:17 GMT 2025","passed","Mon Aug 11 03:22:17 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify amount of returned items is expected","","Mon Aug 11 03:22:18 GMT 2025","passed","Mon Aug 11 03:22:18 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","122","Verify response schema is correct","","Mon Aug 11 03:22:17 GMT 2025","passed","Mon Aug 11 03:22:18 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","205","Verify response schema is correct","","Mon Aug 11 03:22:17 GMT 2025","passed","Mon Aug 11 03:22:17 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","89","Verify there is a user with a given zipcode","","Mon Aug 11 03:22:18 GMT 2025","passed","Mon Aug 11 03:22:18 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","158","Verify status code returned is expected","","Mon Aug 11 03:22:17 GMT 2025","passed","Mon Aug 11 03:22:17 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","150","Verify there is a user with a given zipcode","","Mon Aug 11 03:22:18 GMT 2025","passed","Mon Aug 11 03:22:19 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1159","Verify status code returned is expected","","Mon Aug 11 03:22:15 GMT 2025","passed","Mon Aug 11 03:22:17 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","196","Verify specific user is returned in the users response","","Mon Aug 11 03:22:18 GMT 2025","passed","Mon Aug 11 03:22:18 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","117","Verify amount of returned items is expected","","Mon Aug 11 03:22:17 GMT 2025","passed","Mon Aug 11 03:22:17 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","430","Verify specific user is returned in the users response","","Mon Aug 11 03:22:18 GMT 2025","passed","Mon Aug 11 03:22:18 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
