"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","116","Verify response schema is correct","","Mon Sep 01 03:09:49 UTC 2025","passed","Mon Sep 01 03:09:49 UTC 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","75","Verify there is a user with a given zipcode","","Mon Sep 01 03:09:50 UTC 2025","passed","Mon Sep 01 03:09:50 UTC 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","109","Verify amount of returned items is expected","","Mon Sep 01 03:09:49 UTC 2025","passed","Mon Sep 01 03:09:49 UTC 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","64","Verify amount of returned items is expected","","Mon Sep 01 03:09:49 UTC 2025","passed","Mon Sep 01 03:09:50 UTC 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","82","Verify status code returned is expected","","Mon Sep 01 03:09:49 UTC 2025","passed","Mon Sep 01 03:09:49 UTC 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1152","Verify status code returned is expected","","Mon Sep 01 03:09:48 UTC 2025","passed","Mon Sep 01 03:09:49 UTC 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","90","Verify response schema is correct","","Mon Sep 01 03:09:49 UTC 2025","passed","Mon Sep 01 03:09:49 UTC 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","95","Verify specific user is returned in the users response","","Mon Sep 01 03:09:50 UTC 2025","passed","Mon Sep 01 03:09:50 UTC 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","76","Verify there is a user with a given zipcode","","Mon Sep 01 03:09:50 UTC 2025","passed","Mon Sep 01 03:09:50 UTC 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","94","Verify status code returned is expected","","Mon Sep 01 03:09:49 UTC 2025","passed","Mon Sep 01 03:09:49 UTC 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","389","Verify specific user is returned in the users response","","Mon Sep 01 03:09:50 UTC 2025","passed","Mon Sep 01 03:09:50 UTC 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","104","Verify response schema is correct","","Mon Sep 01 03:09:49 UTC 2025","passed","Mon Sep 01 03:09:49 UTC 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","92","Verify amount of returned items is expected","","Mon Sep 01 03:09:49 UTC 2025","passed","Mon Sep 01 03:09:49 UTC 2025","","Todos Endpoint","Verify amount of returned items is expected",""
