"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","91","Verify status code returned is expected","","Mon Apr 21 02:57:21 GMT 2025","passed","Mon Apr 21 02:57:22 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","374","Verify specific user is returned in the users response","","Mon Apr 21 02:57:22 GMT 2025","passed","Mon Apr 21 02:57:22 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","81","Verify specific user is returned in the users response","","Mon Apr 21 02:57:22 GMT 2025","passed","Mon Apr 21 02:57:22 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","80","Verify there is a user with a given zipcode","","Mon Apr 21 02:57:22 GMT 2025","passed","Mon Apr 21 02:57:23 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","58","Verify amount of returned items is expected","","Mon Apr 21 02:57:22 GMT 2025","passed","Mon Apr 21 02:57:22 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","88","Verify response schema is correct","","Mon Apr 21 02:57:22 GMT 2025","passed","Mon Apr 21 02:57:22 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","89","Verify amount of returned items is expected","","Mon Apr 21 02:57:21 GMT 2025","passed","Mon Apr 21 02:57:21 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","69","Verify there is a user with a given zipcode","","Mon Apr 21 02:57:23 GMT 2025","passed","Mon Apr 21 02:57:23 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","55","Verify status code returned is expected","","Mon Apr 21 02:57:22 GMT 2025","passed","Mon Apr 21 02:57:22 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify response schema is correct","","Mon Apr 21 02:57:22 GMT 2025","passed","Mon Apr 21 02:57:22 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1089","Verify status code returned is expected","","Mon Apr 21 02:57:20 GMT 2025","passed","Mon Apr 21 02:57:21 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","113","Verify response schema is correct","","Mon Apr 21 02:57:21 GMT 2025","passed","Mon Apr 21 02:57:21 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","84","Verify amount of returned items is expected","","Mon Apr 21 02:57:22 GMT 2025","passed","Mon Apr 21 02:57:22 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
