"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","93","Verify status code returned is expected","","Wed Apr 23 01:51:12 GMT 2025","passed","Wed Apr 23 01:51:12 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","88","Verify status code returned is expected","","Wed Apr 23 01:51:12 GMT 2025","passed","Wed Apr 23 01:51:12 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","112","Verify response schema is correct","","Wed Apr 23 01:51:12 GMT 2025","passed","Wed Apr 23 01:51:12 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1125","Verify status code returned is expected","","Wed Apr 23 01:51:11 GMT 2025","passed","Wed Apr 23 01:51:12 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","120","Verify response schema is correct","","Wed Apr 23 01:51:12 GMT 2025","passed","Wed Apr 23 01:51:12 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","87","Verify response schema is correct","","Wed Apr 23 01:51:12 GMT 2025","passed","Wed Apr 23 01:51:12 GMT 2025","","Users Endpoint","Verify response schema is correct",""
