"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","74","Verify status code returned is expected","","Mon Nov 03 03:05:49 UTC 2025","passed","Mon Nov 03 03:05:49 UTC 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","84","Verify amount of returned items is expected","","Mon Nov 03 03:05:49 UTC 2025","passed","Mon Nov 03 03:05:49 UTC 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","100","Verify there is a user with a given zipcode","","Mon Nov 03 03:05:50 UTC 2025","passed","Mon Nov 03 03:05:50 UTC 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","433","Verify specific user is returned in the users response","","Mon Nov 03 03:05:49 UTC 2025","passed","Mon Nov 03 03:05:50 UTC 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","140","Verify amount of returned items is expected","","Mon Nov 03 03:05:49 UTC 2025","passed","Mon Nov 03 03:05:49 UTC 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","98","Verify response schema is correct","","Mon Nov 03 03:05:49 UTC 2025","passed","Mon Nov 03 03:05:49 UTC 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","110","Verify there is a user with a given zipcode","","Mon Nov 03 03:05:50 UTC 2025","passed","Mon Nov 03 03:05:50 UTC 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","115","Verify response schema is correct","","Mon Nov 03 03:05:49 UTC 2025","passed","Mon Nov 03 03:05:49 UTC 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","107","Verify amount of returned items is expected","","Mon Nov 03 03:05:49 UTC 2025","passed","Mon Nov 03 03:05:49 UTC 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","130","Verify specific user is returned in the users response","","Mon Nov 03 03:05:50 UTC 2025","passed","Mon Nov 03 03:05:50 UTC 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","140","Verify response schema is correct","","Mon Nov 03 03:05:49 UTC 2025","passed","Mon Nov 03 03:05:49 UTC 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1211","Verify status code returned is expected","","Mon Nov 03 03:05:47 UTC 2025","passed","Mon Nov 03 03:05:49 UTC 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","121","Verify status code returned is expected","","Mon Nov 03 03:05:49 UTC 2025","passed","Mon Nov 03 03:05:49 UTC 2025","","Todos Endpoint","Verify status code returned is expected",""
