"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 21 02:01:30 GMT 2023","Mon Aug 21 02:01:31 GMT 2023","160","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Aug 21 02:01:31 GMT 2023","Mon Aug 21 02:01:31 GMT 2023","194","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"failed","Mon Aug 21 02:01:31 GMT 2023","Mon Aug 21 02:01:31 GMT 2023","202","","Posts Endpoint","","Example when response code is incorrect","","Example when response code is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Aug 21 02:01:29 GMT 2023","Mon Aug 21 02:01:30 GMT 2023","1380","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Aug 21 02:01:30 GMT 2023","Mon Aug 21 02:01:30 GMT 2023","173","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Aug 21 02:01:33 GMT 2023","Mon Aug 21 02:01:33 GMT 2023","153","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 21 02:01:31 GMT 2023","Mon Aug 21 02:01:32 GMT 2023","162","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Aug 21 02:01:32 GMT 2023","Mon Aug 21 02:01:32 GMT 2023","131","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Aug 21 02:01:32 GMT 2023","Mon Aug 21 02:01:33 GMT 2023","598","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 21 02:01:32 GMT 2023","Mon Aug 21 02:01:32 GMT 2023","127","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 21 02:01:32 GMT 2023","Mon Aug 21 02:01:32 GMT 2023","115","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Aug 21 02:01:33 GMT 2023","Mon Aug 21 02:01:33 GMT 2023","173","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 21 02:01:33 GMT 2023","Mon Aug 21 02:01:33 GMT 2023","151","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 21 02:01:32 GMT 2023","Mon Aug 21 02:01:32 GMT 2023","100","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Aug 21 02:01:31 GMT 2023","Mon Aug 21 02:01:31 GMT 2023","329","","Posts Endpoint","","Example when response schema is incorrect","","Example when response schema is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
