"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 10 02:14:33 GMT 2023","Mon Apr 10 02:14:33 GMT 2023","149","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Apr 10 02:14:33 GMT 2023","Mon Apr 10 02:14:33 GMT 2023","221","","Posts Endpoint","","Example when response schema is incorrect","","Example when response schema is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 10 02:14:33 GMT 2023","Mon Apr 10 02:14:33 GMT 2023","146","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 10 02:14:31 GMT 2023","Mon Apr 10 02:14:33 GMT 2023","1244","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 10 02:14:34 GMT 2023","Mon Apr 10 02:14:34 GMT 2023","150","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"failed","Mon Apr 10 02:14:33 GMT 2023","Mon Apr 10 02:14:33 GMT 2023","166","","Posts Endpoint","","Example when response code is incorrect","","Example when response code is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 10 02:14:34 GMT 2023","Mon Apr 10 02:14:34 GMT 2023","101","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Apr 10 02:14:35 GMT 2023","Mon Apr 10 02:14:35 GMT 2023","144","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 10 02:14:34 GMT 2023","Mon Apr 10 02:14:34 GMT 2023","80","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 10 02:14:34 GMT 2023","Mon Apr 10 02:14:34 GMT 2023","134","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 10 02:14:34 GMT 2023","Mon Apr 10 02:14:35 GMT 2023","593","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 10 02:14:34 GMT 2023","Mon Apr 10 02:14:34 GMT 2023","98","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Apr 10 02:14:35 GMT 2023","Mon Apr 10 02:14:35 GMT 2023","116","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 10 02:14:35 GMT 2023","Mon Apr 10 02:14:35 GMT 2023","151","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 10 02:14:34 GMT 2023","Mon Apr 10 02:14:34 GMT 2023","229","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
