"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","92","Verify specific user is returned in the users response","","Mon May 25 06:00:12 UTC 2026","passed","Mon May 25 06:00:12 UTC 2026","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1161","Verify status code returned is expected","","Mon May 25 06:00:10 UTC 2026","passed","Mon May 25 06:00:11 UTC 2026","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","64","Verify status code returned is expected","","Mon May 25 06:00:12 UTC 2026","passed","Mon May 25 06:00:12 UTC 2026","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","113","Verify response schema is correct","","Mon May 25 06:00:11 UTC 2026","passed","Mon May 25 06:00:11 UTC 2026","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","125","Verify amount of returned items is expected","","Mon May 25 06:00:11 UTC 2026","passed","Mon May 25 06:00:11 UTC 2026","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","77","Verify amount of returned items is expected","","Mon May 25 06:00:11 UTC 2026","passed","Mon May 25 06:00:11 UTC 2026","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","93","Verify response schema is correct","","Mon May 25 06:00:11 UTC 2026","passed","Mon May 25 06:00:11 UTC 2026","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","77","Verify response schema is correct","","Mon May 25 06:00:12 UTC 2026","passed","Mon May 25 06:00:12 UTC 2026","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","360","Verify specific user is returned in the users response","","Mon May 25 06:00:12 UTC 2026","passed","Mon May 25 06:00:12 UTC 2026","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","79","Verify there is a user with a given zipcode","","Mon May 25 06:00:12 UTC 2026","passed","Mon May 25 06:00:12 UTC 2026","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","101","Verify status code returned is expected","","Mon May 25 06:00:11 UTC 2026","passed","Mon May 25 06:00:11 UTC 2026","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","70","Verify there is a user with a given zipcode","","Mon May 25 06:00:12 UTC 2026","passed","Mon May 25 06:00:12 UTC 2026","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","60","Verify amount of returned items is expected","","Mon May 25 06:00:12 UTC 2026","passed","Mon May 25 06:00:12 UTC 2026","","Users Endpoint","Verify amount of returned items is expected",""
