"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","299","Verify status code returned is expected","","Tue Aug 26 01:53:57 UTC 2025","passed","Tue Aug 26 01:53:57 UTC 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","103","Verify response schema is correct","","Tue Aug 26 01:53:57 UTC 2025","passed","Tue Aug 26 01:53:57 UTC 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1389","Verify status code returned is expected","","Tue Aug 26 01:53:55 UTC 2025","passed","Tue Aug 26 01:53:57 UTC 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","336","Verify response schema is correct","","Tue Aug 26 01:53:57 UTC 2025","passed","Tue Aug 26 01:53:57 UTC 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","289","Verify status code returned is expected","","Tue Aug 26 01:53:57 UTC 2025","passed","Tue Aug 26 01:53:58 UTC 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","292","Verify response schema is correct","","Tue Aug 26 01:53:58 UTC 2025","passed","Tue Aug 26 01:53:58 UTC 2025","","Users Endpoint","Verify response schema is correct",""
