"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","81","Verify specific user is returned in the users response","","Mon Oct 06 02:48:37 UTC 2025","passed","Mon Oct 06 02:48:37 UTC 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","81","Verify amount of returned items is expected","","Mon Oct 06 02:48:36 UTC 2025","passed","Mon Oct 06 02:48:37 UTC 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","90","Verify response schema is correct","","Mon Oct 06 02:48:37 UTC 2025","passed","Mon Oct 06 02:48:37 UTC 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify there is a user with a given zipcode","","Mon Oct 06 02:48:37 UTC 2025","passed","Mon Oct 06 02:48:37 UTC 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","106","Verify amount of returned items is expected","","Mon Oct 06 02:48:36 UTC 2025","passed","Mon Oct 06 02:48:36 UTC 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","59","Verify amount of returned items is expected","","Mon Oct 06 02:48:37 UTC 2025","passed","Mon Oct 06 02:48:37 UTC 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","59","Verify status code returned is expected","","Mon Oct 06 02:48:37 UTC 2025","passed","Mon Oct 06 02:48:37 UTC 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","402","Verify specific user is returned in the users response","","Mon Oct 06 02:48:37 UTC 2025","passed","Mon Oct 06 02:48:37 UTC 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","131","Verify response schema is correct","","Mon Oct 06 02:48:36 UTC 2025","passed","Mon Oct 06 02:48:36 UTC 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","87","Verify status code returned is expected","","Mon Oct 06 02:48:36 UTC 2025","passed","Mon Oct 06 02:48:36 UTC 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","145","Verify response schema is correct","","Mon Oct 06 02:48:36 UTC 2025","passed","Mon Oct 06 02:48:36 UTC 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","74","Verify there is a user with a given zipcode","","Mon Oct 06 02:48:37 UTC 2025","passed","Mon Oct 06 02:48:37 UTC 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1054","Verify status code returned is expected","","Mon Oct 06 02:48:35 UTC 2025","passed","Mon Oct 06 02:48:36 UTC 2025","","Posts Endpoint","Verify status code returned is expected",""
