"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 03 02:14:12 GMT 2023","Mon Apr 03 02:14:12 GMT 2023","100","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 03 02:14:13 GMT 2023","Mon Apr 03 02:14:13 GMT 2023","95","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 03 02:14:13 GMT 2023","Mon Apr 03 02:14:13 GMT 2023","513","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 03 02:14:11 GMT 2023","Mon Apr 03 02:14:11 GMT 2023","115","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 03 02:14:12 GMT 2023","Mon Apr 03 02:14:12 GMT 2023","163","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 03 02:14:12 GMT 2023","Mon Apr 03 02:14:12 GMT 2023","222","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"failed","Mon Apr 03 02:14:11 GMT 2023","Mon Apr 03 02:14:12 GMT 2023","238","","Posts Endpoint","","Example when response schema is incorrect","","Example when response schema is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Apr 03 02:14:13 GMT 2023","Mon Apr 03 02:14:13 GMT 2023","123","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 03 02:14:11 GMT 2023","Mon Apr 03 02:14:11 GMT 2023","190","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Apr 03 02:14:13 GMT 2023","Mon Apr 03 02:14:14 GMT 2023","143","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 03 02:14:12 GMT 2023","Mon Apr 03 02:14:12 GMT 2023","65","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 03 02:14:12 GMT 2023","Mon Apr 03 02:14:12 GMT 2023","241","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 03 02:14:10 GMT 2023","Mon Apr 03 02:14:11 GMT 2023","1256","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Apr 03 02:14:11 GMT 2023","Mon Apr 03 02:14:11 GMT 2023","133","","Posts Endpoint","","Example when response code is incorrect","","Example when response code is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 03 02:14:13 GMT 2023","Mon Apr 03 02:14:13 GMT 2023","112","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
