"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","70","Verify there is a user with a given zipcode","","Mon Jan 20 02:35:59 GMT 2025","passed","Mon Jan 20 02:35:59 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1103","Verify status code returned is expected","","Mon Jan 20 02:35:57 GMT 2025","passed","Mon Jan 20 02:35:58 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","68","Verify response schema is correct","","Mon Jan 20 02:35:58 GMT 2025","passed","Mon Jan 20 02:35:59 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","80","Verify amount of returned items is expected","","Mon Jan 20 02:35:58 GMT 2025","passed","Mon Jan 20 02:35:58 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","89","Verify response schema is correct","","Mon Jan 20 02:35:58 GMT 2025","passed","Mon Jan 20 02:35:58 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","381","Verify specific user is returned in the users response","","Mon Jan 20 02:35:59 GMT 2025","passed","Mon Jan 20 02:35:59 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","109","Verify response schema is correct","","Mon Jan 20 02:35:58 GMT 2025","passed","Mon Jan 20 02:35:58 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","60","Verify amount of returned items is expected","","Mon Jan 20 02:35:59 GMT 2025","passed","Mon Jan 20 02:35:59 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","106","Verify status code returned is expected","","Mon Jan 20 02:35:58 GMT 2025","passed","Mon Jan 20 02:35:58 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","56","Verify status code returned is expected","","Mon Jan 20 02:35:58 GMT 2025","passed","Mon Jan 20 02:35:58 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","64","Verify there is a user with a given zipcode","","Mon Jan 20 02:35:59 GMT 2025","passed","Mon Jan 20 02:35:59 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","107","Verify amount of returned items is expected","","Mon Jan 20 02:35:58 GMT 2025","passed","Mon Jan 20 02:35:58 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","82","Verify specific user is returned in the users response","","Mon Jan 20 02:35:59 GMT 2025","passed","Mon Jan 20 02:35:59 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
