"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","81","Verify amount of returned items is expected","","Mon Mar 03 02:43:24 GMT 2025","passed","Mon Mar 03 02:43:24 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","91","Verify status code returned is expected","","Mon Mar 03 02:43:24 GMT 2025","passed","Mon Mar 03 02:43:24 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","68","Verify status code returned is expected","","Mon Mar 03 02:43:24 GMT 2025","passed","Mon Mar 03 02:43:24 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify there is a user with a given zipcode","","Mon Mar 03 02:43:25 GMT 2025","passed","Mon Mar 03 02:43:25 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","63","Verify there is a user with a given zipcode","","Mon Mar 03 02:43:25 GMT 2025","passed","Mon Mar 03 02:43:25 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","379","Verify specific user is returned in the users response","","Mon Mar 03 02:43:25 GMT 2025","passed","Mon Mar 03 02:43:25 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","57","Verify amount of returned items is expected","","Mon Mar 03 02:43:25 GMT 2025","passed","Mon Mar 03 02:43:25 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1117","Verify status code returned is expected","","Mon Mar 03 02:43:23 GMT 2025","passed","Mon Mar 03 02:43:24 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","73","Verify response schema is correct","","Mon Mar 03 02:43:24 GMT 2025","passed","Mon Mar 03 02:43:25 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","127","Verify amount of returned items is expected","","Mon Mar 03 02:43:24 GMT 2025","passed","Mon Mar 03 02:43:24 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","91","Verify specific user is returned in the users response","","Mon Mar 03 02:43:25 GMT 2025","passed","Mon Mar 03 02:43:25 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","111","Verify response schema is correct","","Mon Mar 03 02:43:24 GMT 2025","passed","Mon Mar 03 02:43:24 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","107","Verify response schema is correct","","Mon Mar 03 02:43:24 GMT 2025","passed","Mon Mar 03 02:43:24 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
