"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","126","Verify response schema is correct","","Wed Oct 15 01:50:20 UTC 2025","passed","Wed Oct 15 01:50:20 UTC 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","68","Verify response schema is correct","","Wed Oct 15 01:50:21 UTC 2025","passed","Wed Oct 15 01:50:21 UTC 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","97","Verify status code returned is expected","","Wed Oct 15 01:50:20 UTC 2025","passed","Wed Oct 15 01:50:21 UTC 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","58","Verify status code returned is expected","","Wed Oct 15 01:50:21 UTC 2025","passed","Wed Oct 15 01:50:21 UTC 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","114","Verify response schema is correct","","Wed Oct 15 01:50:21 UTC 2025","passed","Wed Oct 15 01:50:21 UTC 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1083","Verify status code returned is expected","","Wed Oct 15 01:50:19 UTC 2025","passed","Wed Oct 15 01:50:20 UTC 2025","","Posts Endpoint","Verify status code returned is expected",""
