"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","95","Verify response schema is correct","","Mon Jun 15 06:56:20 UTC 2026","passed","Mon Jun 15 06:56:20 UTC 2026","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","104","Verify response schema is correct","","Mon Jun 15 06:56:20 UTC 2026","passed","Mon Jun 15 06:56:20 UTC 2026","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","395","Verify specific user is returned in the users response","","Mon Jun 15 06:56:20 UTC 2026","passed","Mon Jun 15 06:56:21 UTC 2026","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","80","Verify amount of returned items is expected","","Mon Jun 15 06:56:20 UTC 2026","passed","Mon Jun 15 06:56:20 UTC 2026","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","57","Verify there is a user with a given zipcode","","Mon Jun 15 06:56:21 UTC 2026","passed","Mon Jun 15 06:56:21 UTC 2026","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1089","Verify status code returned is expected","","Mon Jun 15 06:56:19 UTC 2026","passed","Mon Jun 15 06:56:20 UTC 2026","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","87","Verify amount of returned items is expected","","Mon Jun 15 06:56:20 UTC 2026","passed","Mon Jun 15 06:56:20 UTC 2026","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","89","Verify status code returned is expected","","Mon Jun 15 06:56:20 UTC 2026","passed","Mon Jun 15 06:56:20 UTC 2026","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify response schema is correct","","Mon Jun 15 06:56:20 UTC 2026","passed","Mon Jun 15 06:56:20 UTC 2026","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","68","Verify there is a user with a given zipcode","","Mon Jun 15 06:56:21 UTC 2026","passed","Mon Jun 15 06:56:21 UTC 2026","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","58","Verify status code returned is expected","","Mon Jun 15 06:56:20 UTC 2026","passed","Mon Jun 15 06:56:20 UTC 2026","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify specific user is returned in the users response","","Mon Jun 15 06:56:21 UTC 2026","passed","Mon Jun 15 06:56:21 UTC 2026","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","57","Verify amount of returned items is expected","","Mon Jun 15 06:56:20 UTC 2026","passed","Mon Jun 15 06:56:20 UTC 2026","","Users Endpoint","Verify amount of returned items is expected",""
