"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1072","Verify status code returned is expected","","Sun Jun 29 02:10:46 GMT 2025","passed","Sun Jun 29 02:10:47 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","73","Verify status code returned is expected","","Sun Jun 29 02:10:47 GMT 2025","passed","Sun Jun 29 02:10:47 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","76","Verify response schema is correct","","Sun Jun 29 02:10:47 GMT 2025","passed","Sun Jun 29 02:10:47 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","70","Verify response schema is correct","","Sun Jun 29 02:10:47 GMT 2025","passed","Sun Jun 29 02:10:48 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","98","Verify response schema is correct","","Sun Jun 29 02:10:47 GMT 2025","passed","Sun Jun 29 02:10:47 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","69","Verify status code returned is expected","","Sun Jun 29 02:10:47 GMT 2025","passed","Sun Jun 29 02:10:47 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
