"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 27 01:24:59 GMT 2024","Tue Aug 27 01:24:59 GMT 2024","67","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Tue Aug 27 01:24:59 GMT 2024","Tue Aug 27 01:24:59 GMT 2024","76","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Tue Aug 27 01:24:59 GMT 2024","Tue Aug 27 01:24:59 GMT 2024","129","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Tue Aug 27 01:24:58 GMT 2024","Tue Aug 27 01:24:59 GMT 2024","1085","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Tue Aug 27 01:24:59 GMT 2024","Tue Aug 27 01:24:59 GMT 2024","118","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Tue Aug 27 01:24:59 GMT 2024","Tue Aug 27 01:24:59 GMT 2024","98","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
