"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","158","Verify response schema is correct","","Tue Feb 24 02:38:48 UTC 2026","passed","Tue Feb 24 02:38:48 UTC 2026","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1108","Verify status code returned is expected","","Tue Feb 24 02:38:47 UTC 2026","passed","Tue Feb 24 02:38:48 UTC 2026","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","110","Verify response schema is correct","","Tue Feb 24 02:38:48 UTC 2026","passed","Tue Feb 24 02:38:49 UTC 2026","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","118","Verify status code returned is expected","","Tue Feb 24 02:38:48 UTC 2026","passed","Tue Feb 24 02:38:48 UTC 2026","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","136","Verify response schema is correct","","Tue Feb 24 02:38:48 UTC 2026","passed","Tue Feb 24 02:38:48 UTC 2026","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","100","Verify status code returned is expected","","Tue Feb 24 02:38:48 UTC 2026","passed","Tue Feb 24 02:38:48 UTC 2026","","Users Endpoint","Verify status code returned is expected",""
