"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 05 02:26:18 GMT 2024","Mon Aug 05 02:26:18 GMT 2024","88","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Aug 05 02:26:18 GMT 2024","Mon Aug 05 02:26:18 GMT 2024","105","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Aug 05 02:26:18 GMT 2024","Mon Aug 05 02:26:19 GMT 2024","78","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 05 02:26:19 GMT 2024","Mon Aug 05 02:26:19 GMT 2024","72","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 05 02:26:18 GMT 2024","Mon Aug 05 02:26:18 GMT 2024","60","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 05 02:26:17 GMT 2024","Mon Aug 05 02:26:17 GMT 2024","112","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Aug 05 02:26:17 GMT 2024","Mon Aug 05 02:26:18 GMT 2024","99","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Aug 05 02:26:18 GMT 2024","Mon Aug 05 02:26:18 GMT 2024","84","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 05 02:26:18 GMT 2024","Mon Aug 05 02:26:18 GMT 2024","82","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 05 02:26:16 GMT 2024","Mon Aug 05 02:26:17 GMT 2024","1074","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Aug 05 02:26:18 GMT 2024","Mon Aug 05 02:26:18 GMT 2024","360","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 05 02:26:18 GMT 2024","Mon Aug 05 02:26:18 GMT 2024","91","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Aug 05 02:26:17 GMT 2024","Mon Aug 05 02:26:17 GMT 2024","99","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
