"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","52","Verify amount of returned items is expected","","Mon May 05 03:02:59 GMT 2025","passed","Mon May 05 03:02:59 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","79","Verify status code returned is expected","","Mon May 05 03:02:59 GMT 2025","passed","Mon May 05 03:02:59 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","84","Verify specific user is returned in the users response","","Mon May 05 03:03:00 GMT 2025","passed","Mon May 05 03:03:00 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","80","Verify response schema is correct","","Mon May 05 03:02:59 GMT 2025","passed","Mon May 05 03:02:59 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","100","Verify amount of returned items is expected","","Mon May 05 03:02:59 GMT 2025","passed","Mon May 05 03:02:59 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","81","Verify there is a user with a given zipcode","","Mon May 05 03:03:00 GMT 2025","passed","Mon May 05 03:03:00 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","84","Verify amount of returned items is expected","","Mon May 05 03:02:59 GMT 2025","passed","Mon May 05 03:02:59 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","70","Verify response schema is correct","","Mon May 05 03:02:59 GMT 2025","passed","Mon May 05 03:02:59 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","73","Verify there is a user with a given zipcode","","Mon May 05 03:03:00 GMT 2025","passed","Mon May 05 03:03:00 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1093","Verify status code returned is expected","","Mon May 05 03:02:57 GMT 2025","passed","Mon May 05 03:02:59 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","392","Verify specific user is returned in the users response","","Mon May 05 03:02:59 GMT 2025","passed","Mon May 05 03:03:00 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","110","Verify response schema is correct","","Mon May 05 03:02:59 GMT 2025","passed","Mon May 05 03:02:59 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","61","Verify status code returned is expected","","Mon May 05 03:02:59 GMT 2025","passed","Mon May 05 03:02:59 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
