"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","389","Verify specific user is returned in the users response","","Mon Jun 16 03:11:47 GMT 2025","passed","Mon Jun 16 03:11:48 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","89","Verify specific user is returned in the users response","","Mon Jun 16 03:11:48 GMT 2025","passed","Mon Jun 16 03:11:48 GMT 2025","","Users Endpoint","Verify specific user is returned in the users response",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","59","Verify status code returned is expected","","Mon Jun 16 03:11:47 GMT 2025","passed","Mon Jun 16 03:11:47 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1138","Verify status code returned is expected","","Mon Jun 16 03:11:45 GMT 2025","passed","Mon Jun 16 03:11:46 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","68","Verify there is a user with a given zipcode","","Mon Jun 16 03:11:48 GMT 2025","passed","Mon Jun 16 03:11:48 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","121","Verify status code returned is expected","","Mon Jun 16 03:11:47 GMT 2025","passed","Mon Jun 16 03:11:47 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","83","Verify amount of returned items is expected","","Mon Jun 16 03:11:47 GMT 2025","passed","Mon Jun 16 03:11:47 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","97","Verify response schema is correct","","Mon Jun 16 03:11:46 GMT 2025","passed","Mon Jun 16 03:11:46 GMT 2025","","Posts Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","72","Verify there is a user with a given zipcode","","Mon Jun 16 03:11:48 GMT 2025","passed","Mon Jun 16 03:11:48 GMT 2025","","Users Endpoint","Verify there is a user with a given zipcode",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","70","Verify response schema is correct","","Mon Jun 16 03:11:47 GMT 2025","passed","Mon Jun 16 03:11:47 GMT 2025","","Users Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","113","Verify response schema is correct","","Mon Jun 16 03:11:47 GMT 2025","passed","Mon Jun 16 03:11:47 GMT 2025","","Todos Endpoint","Verify response schema is correct",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","106","Verify amount of returned items is expected","","Mon Jun 16 03:11:46 GMT 2025","passed","Mon Jun 16 03:11:47 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","53","Verify amount of returned items is expected","","Mon Jun 16 03:11:47 GMT 2025","passed","Mon Jun 16 03:11:47 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
