"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 22 01:44:14 GMT 2024","Sun Sep 22 01:44:14 GMT 2024","101","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Sun Sep 22 01:44:14 GMT 2024","Sun Sep 22 01:44:14 GMT 2024","112","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Sun Sep 22 01:44:14 GMT 2024","Sun Sep 22 01:44:14 GMT 2024","83","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Sun Sep 22 01:44:14 GMT 2024","Sun Sep 22 01:44:14 GMT 2024","85","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Sun Sep 22 01:44:14 GMT 2024","Sun Sep 22 01:44:14 GMT 2024","121","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Sun Sep 22 01:44:13 GMT 2024","Sun Sep 22 01:44:14 GMT 2024","1135","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
